Date,log_price_residual
2023-12-15,-0.24318479575558527
2023-12-16,-0.23862967423223758
2023-12-17,-0.2579284548825189
2023-12-18,-0.23000957862574722
2023-12-19,-0.23937266812152203
2023-12-20,-0.20913857167088956
2023-12-21,-0.20390202144896286
2023-12-22,-0.20155876249748417
2023-12-23,-0.2078631350364315
2023-12-24,-0.22411751539885572
2023-12-25,-0.2128031826663026
2023-12-26,-0.2399000917770202
2023-12-27,-0.2186941308804613
2023-12-28,-0.23728511861496493
2023-12-29,-0.25393775001057506
2023-12-30,-0.2498279686653735
2023-12-31,-0.2503078077763288
2024-01-01,-0.20863887132586534
2024-01-02,-0.18943058355651843
2024-01-03,-0.23965419631676532
2024-01-04,-0.20652339451320678
2024-01-05,-0.2097020303985495
2024-01-06,-0.21569824851350816
2024-01-07,-0.21818761254732877
2024-01-08,-0.1499475300152966
2024-01-09,-0.17008289895184525
2024-01-10,-0.15514273761865738
2024-01-11,-0.16538192159300458
2024-01-12,-0.24610767344986684
2024-01-13,-0.24619981510730682
2024-01-14,-0.2695913488105912
2024-01-15,-0.25518291651728475
2024-01-16,-0.24097346276196419
2024-01-17,-0.2529788948829559
2024-01-18,-0.28773033276382876
2024-01-19,-0.28015464689528535
2024-01-20,-0.27941949820199063
2024-01-21,-0.283328418796831
2024-01-22,-0.33236665634681906
2024-01-23,-0.32903110145242564
2024-01-24,-0.3206110150657633
2024-01-25,-0.3259217038497422
2024-01-26,-0.2791414231255889
2024-01-27,-0.2735949952376533
2024-01-28,-0.27772830631890066
2024-01-29,-0.24950378545164575
2024-01-30,-0.25649985792482255
2024-01-31,-0.2656910374167012
2024-02-01,-0.25639321708983864
2024-02-02,-0.2540299931968466
2024-02-03,-0.2588130030242439
2024-02-04,-0.2690622864101542
2024-02-05,-0.26880992382237956
2024-02-06,-0.25829662991477065
2024-02-07,-0.23274736645276306
2024-02-08,-0.2094656302232405
2024-02-09,-0.17041713623243204
2024-02-10,-0.1583015102930343
2024-02-11,-0.15066509179669296
2024-02-12,-0.11511602933867415
2024-02-13,-0.1232642066961791
2024-02-14,-0.08050164841928975
2024-02-15,-0.07959898581816915
2024-02-16,-0.0763354217741199
2024-02-17,-0.08654782411130313
2024-02-18,-0.07835724532323063
2024-02-19,-0.08588017354235689
2024-02-20,-0.07713942170883215
2024-02-21,-0.08889071262645665
2024-02-22,-0.09857108139030579
2024-02-23,-0.10932656313196176
2024-02-24,-0.09481954290487948
2024-02-25,-0.0924748189269966
2024-02-26,-0.04063892108994693
2024-02-27,0.003138198697747896
2024-02-28,0.09267177231137502
2024-02-29,0.0743979309220677
2024-03-01,0.09155376729273179
2024-03-02,0.08286329627563838
2024-03-03,0.0968473144514661
2024-03-04,0.17355585647024085
2024-03-05,0.1097175752386299
2024-03-06,0.14171238932803476
2024-03-07,0.15509780697874476
2024-03-08,0.1727572011447549
2024-03-09,0.17392955769882157
2024-03-10,0.1783055778755127
2024-03-11,0.22413013444351115
2024-03-12,0.2122905068688521
2024-03-13,0.233909304901724
2024-03-14,0.21092352058117925
2024-03-15,0.18024239488071458
2024-03-16,0.11993559188537972
2024-03-17,0.16145325810755118
2024-03-18,0.1527666251133084
2024-03-19,0.062227311719967204
2024-03-20,0.1517314967899388
2024-03-21,0.11472578907313036
2024-03-22,0.08312911501772824
2024-03-23,0.09573721655040224
2024-03-24,0.1391153847226576
2024-03-25,0.17805560820288235
2024-03-26,0.17732140998756485
2024-03-27,0.16465613845251603
2024-03-28,0.18575748383466895
2024-03-29,0.17168523762764032
2024-03-30,0.16690668893767224
2024-03-31,0.18795794078654815
2024-04-01,0.16645603254077201
2024-04-02,0.10242737013586911
2024-04-03,0.11039996882735359
2024-04-04,0.14358685828071316
2024-04-05,0.13465613262823695
2024-04-06,0.15150044138665741
2024-04-07,0.15407929089313832
2024-04-08,0.18581265019535742
2024-04-09,0.1472107062959207
2024-04-10,0.1676256741866311
2024-04-11,0.15891729487223039
2024-04-12,0.11482350910066863
2024-04-13,0.07507893700513435
2024-04-14,0.0908639369524753
2024-04-15,0.05486697745210023
2024-04-16,0.05998267480121022
2024-04-17,0.0196379497939283
2024-04-18,0.053627425861764166
2024-04-19,0.05655778155443514
2024-04-20,0.07330905772451501
2024-04-21,0.07318440240458912
2024-04-22,0.10207442284670698
2024-04-23,0.092616258048837
2024-04-24,0.057950311630282414
2024-04-25,0.061965996835844805
2024-04-26,0.049432616965667364
2024-04-27,0.04293483686442734
2024-04-28,0.03478700517928246
2024-04-29,0.048414436461371224
2024-04-30,-0.00512217617962385
2024-05-01,-0.048074001885606066
2024-05-02,-0.03149941340253726
2024-05-03,0.029947295692524634
2024-05-04,0.043073179900982694
2024-05-05,0.0449636668888207
2024-05-06,0.030762448237091178
2024-05-07,0.016532210677400627
2024-05-08,-0.005791015627504947
2024-05-09,0.024141681189314923
2024-05-10,-0.010764748095843046
2024-05-11,-0.012608922329299332
2024-05-12,-0.003975921799346693
2024-05-13,0.018443875134956045
2024-05-14,-0.0039335018836776925
2024-05-15,0.06899298827041811
2024-05-16,0.05257415708153523
2024-05-17,0.07704457417742283
2024-05-18,0.07631106441298563
2024-05-19,0.06449244598657344
2024-05-20,0.13533570752073665
2024-05-21,0.12031853412490179
2024-05-22,0.10284411790445169
2024-05-23,0.08255180550565022
2024-05-24,0.09395797709212239
2024-05-25,0.10265923651892805
2024-05-26,0.08943365551288629
2024-05-27,0.10146737970465125
2024-05-28,0.08581323493611137
2024-05-29,0.07360668226453981
2024-05-30,0.08419110756735115
2024-05-31,0.06845167110311934
2024-06-01,0.07239096845070847
2024-06-02,0.07269204628856585
2024-06-03,0.08668043403916315
2024-06-04,0.11029560651005355
2024-06-05,0.11674456610356998
2024-06-06,0.11145327633517077
2024-06-07,0.0896943490833646
2024-06-08,0.0882332482350634
2024-06-09,0.09197958872361589
2024-06-10,0.08836306212038103
2024-06-11,0.05667259505372435
2024-06-12,0.06810757518106847
2024-06-13,0.045897721343894915
2024-06-14,0.03281985198568016
2024-06-15,0.03518067569364902
2024-06-16,0.0404565907566905
2024-06-17,0.03736184197765091
2024-06-18,0.015522247583961146
2024-06-19,0.010944121237812965
2024-06-20,0.010250543799587675
2024-06-21,-0.003308943614477755
2024-06-22,-0.0016028602891839938
2024-06-23,-0.016876657779777204
2024-06-24,-0.06773850684241367
2024-06-25,-0.04440093766008779
2024-06-26,-0.060751541752720684
2024-06-27,-0.049010313338753164
2024-06-28,-0.07071056832189448
2024-06-29,-0.06196131166360175
2024-06-30,-0.032596448837857395
2024-07-01,-0.03239498372021643
2024-07-02,-0.04625225167091784
2024-07-03,-0.07681105458862092
2024-07-04,-0.1252585158187962
2024-07-05,-0.13833013420839002
2024-07-06,-0.11244866611210824
2024-07-07,-0.15083337133852126
2024-07-08,-0.14141257136521368
2024-07-09,-0.11979098377605801
2024-07-10,-0.1251396995920775
2024-07-11,-0.1332003687741654
2024-07-12,-0.12448938619674976
2024-07-13,-0.10028754248863869
2024-07-14,-0.07317542164408941
2024-07-15,-0.014957519954139187
2024-07-16,-0.010005694429930045
2024-07-17,-0.02514491444787126
2024-07-18,-0.029477878597413465
2024-07-19,0.011942676446631495
2024-07-20,0.01737254086100748
2024-07-21,0.0292582505602752
2024-07-22,0.020578214019908003
2024-07-23,-0.0046499571748412905
2024-07-24,-0.01418660712039177
2024-07-25,-0.009523665094745226
2024-07-26,0.022267832352191874
2024-07-27,0.023705494403426286
2024-07-28,0.024083996938388808
2024-07-29,0.0038045917812770114
2024-07-30,-0.007384029987374419
2024-07-31,-0.031192740148812348
2024-08-01,-0.02463458920655981
2024-08-02,-0.08350656688808478
2024-08-03,-0.09778823226165301
2024-08-04,-0.13867724087071487
2024-08-05,-0.20984853375384027
2024-08-06,-0.17978777059449236
2024-08-07,-0.1970954119141073
2024-08-08,-0.08202119150541343
2024-08-09,-0.1022740035423837
2024-08-10,-0.1006774551157541
2024-08-11,-0.13553786103889287
2024-08-12,-0.12695552709731395
2024-08-13,-0.10878261451557591
2024-08-14,-0.1380395400805181
2024-08-15,-0.15941203313371588
2024-08-16,-0.13824499176729788
2024-08-17,-0.1308614207608656
2024-08-18,-0.14221976425684169
2024-08-19,-0.13260976147309478
2024-08-20,-0.13831926262314198
2024-08-21,-0.10576697430543369
2024-08-22,-0.11878449534566116
2024-08-23,-0.06004569816542826
2024-08-24,-0.062261421838314845
2024-08-25,-0.05578966838816157
2024-08-26,-0.08044733145784377
2024-08-27,-0.13738195136869358
2024-08-28,-0.14575954615668607
2024-08-29,-0.14256501026272161
2024-08-30,-0.14672555831663558
2024-08-31,-0.15065892623439936
2024-09-01,-0.17916928924541686
2024-09-02,-0.14893264473650802
2024-09-03,-0.1757954033449547
2024-09-04,-0.1697720339563169
2024-09-05,-0.2042110572854181
2024-09-06,-0.24633421106233477
2024-09-07,-0.24287178193214842
2024-09-08,-0.22908009546450891
2024-09-09,-0.1892176233516185
2024-09-10,-0.18081321274780038
2024-09-11,-0.18605231712680848
2024-09-12,-0.1744788883573296
2024-09-13,-0.13466181773346442
2024-09-14,-0.144287498554462
2024-09-15,-0.1598379648456234
2024-09-16,-0.17602736007660091
2024-09-17,-0.14291564515816013
2024-09-18,-0.12619312964685214
2024-09-19,-0.09989996697501269
2024-09-20,-0.09824907795050031
2024-09-21,-0.09574706872824557
2024-09-22,-0.09340860051362831
2024-09-23,-0.09800190464048164
2024-09-24,-0.08311887892261893
2024-09-25,-0.10413220399256495
2024-09-26,-0.07383255559564716
2024-09-27,-0.06388294244172066
2024-09-28,-0.06474263187468132
2024-09-29,-0.06796766730561998
2024-09-30,-0.10542724245704527
2024-10-01,-0.14496711304972187
2024-10-02,-0.14863025332317648
2024-10-03,-0.14815782465960758
2024-10-04,-0.128042561511581
2024-10-05,-0.12924453403655356
2024-10-06,-0.11793207388875082
2024-10-07,-0.12474603922491134
2024-10-08,-0.13025104651228148
2024-10-09,-0.15569728871953892
2024-10-10,-0.16303770431308529
2024-10-11,-0.12734121884180283
2024-10-12,-0.11641462739105712
2024-10-13,-0.12430482961889666
2024-10-14,-0.07349268300982814
2024-10-15,-0.061701907887506735
2024-10-16,-0.05178010469258609
2024-10-17,-0.057500699682487166
2024-10-18,-0.04290715150852442
2024-10-19,-0.044300513209014625
2024-10-20,-0.035695405681870795
2024-10-21,-0.05963814822992575
2024-10-22,-0.060757869483355265
2024-10-23,-0.0732613753185305
2024-10-24,-0.05215224378919281
2024-10-25,-0.08085865885404431
2024-10-26,-0.07032037419300963
2024-10-27,-0.05675572590362066
2024-10-28,-0.030662583446700253
2024-10-29,0.007898766267482316
2024-10-30,0.0037951293400197983
2024-10-31,-0.026308754863794803
2024-11-01,-0.039861242581674006
2024-11-02,-0.04426245929275474
2024-11-03,-0.052400686475708724
2024-11-04,-0.06741191773662436
2024-11-05,-0.04270688049007276
2024-11-06,0.04115916286699495
2024-11-07,0.04381503935492148
2024-11-08,0.049842291993581256
2024-11-09,0.05265488868351298
2024-11-10,0.09755727110509049
2024-11-11,0.196373610016634
2024-11-12,0.1860962901882086
2024-11-13,0.21098399877073426
2024-11-14,0.17423632793817312
2024-11-15,0.21724019135239914
2024-11-16,0.20982302361296412
2024-11-17,0.1994473284270164
2024-11-18,0.2078039196973549
2024-11-19,0.22489751391628054
2024-11-20,0.24419254756726794
2024-11-21,0.2885249100252576
2024-11-22,0.2913097322476528
2024-11-23,0.27760504028978694
2024-11-24,0.2792142131892401
2024-11-25,0.2295890581885942
2024-11-26,0.21261654771140748
2024-11-27,0.2552537698055435
2024-11-28,0.2514751863267808
2024-11-29,0.26750375003886795
2024-11-30,0.25669148664237085
2024-12-01,0.26589560700988635
2024-12-02,0.24669533790403975
2024-12-03,0.24850664184159754
2024-12-04,0.2771796201247909
2024-12-05,0.25589595306912827
2024-12-06,0.2852191662826655
2024-12-07,0.2842801483445392
2024-12-08,0.29127040738014287
2024-12-09,0.25570681487014113
2024-12-10,0.24883990100494735
2024-12-11,0.2928216421211687
2024-12-12,0.2795327235978604
2024-12-13,0.290250741906263
2024-12-14,0.2898222539400024
2024-12-15,0.3195409186515228
2024-12-16,0.33071619702606014
2024-12-17,0.3319479623781323
2024-12-18,0.2760959823088829
2024-12-19,0.24695799932950635
2024-12-20,0.2449923091853794
2024-12-21,0.2384606182586868
2024-12-22,0.21710933319437054
2024-12-23,0.21231861445021316
2024-12-24,0.2508402782201564
2024-12-25,0.25572204975010493
2024-12-26,0.21756954321915956
2024-12-27,0.20161729551062102
2024-12-28,0.21004161363703844
2024-12-29,0.19126812205150223
2024-12-30,0.18012461426362592
2024-12-31,0.188345197667255
2025-01-01,0.19858549439925177
2025-01-02,0.22250353753213936
2025-01-03,0.23438428697782498
2025-01-04,0.23435867370866958
2025-01-05,0.23509777657814013
2025-01-06,0.27146793080669873
2025-01-07,0.2180638583976311
2025-01-08,0.19679107676497942
2025-01-09,0.16696269058099134
2025-01-10,0.19165315700125163
2025-01-11,0.18894065122604964
2025-01-12,0.18516826312591306
2025-01-13,0.18430437483204187
2025-01-14,0.2061682426847149
2025-01-15,0.2416564835377617
2025-01-16,0.23856986903805577
2025-01-17,0.2796856650202706
2025-01-18,0.27948392571622804
2025-01-19,0.24479637862220827
2025-01-20,0.2596980626149126
2025-01-21,0.2911078354225225
2025-01-22,0.2689976467843689
2025-01-23,0.27161373694310775
2025-01-24,0.2755313220820472
2025-01-25,0.2757912137709031
2025-01-26,0.2550631577795297
2025-01-27,0.24487310973857213
2025-01-28,0.23615767934331622
2025-01-29,0.26212090957465684
2025-01-30,0.2711852348513535
2025-01-31,0.2437491102444138
2025-02-01,0.22632615455180627
2025-02-02,0.19304882937027124
2025-02-03,0.23370570440686578
2025-02-04,0.19514717182162755
2025-02-05,0.18079750109603587
2025-02-06,0.17952115258146684
2025-02-07,0.17680444601725398
2025-02-08,0.17798816280714647
2025-02-09,0.17386022170535753
2025-02-10,0.18376983794976276
2025-02-11,0.16644817679607016
2025-02-12,0.18550593377968738
2025-02-13,0.17184716219381357
2025-02-14,0.17982901021303555
2025-02-15,0.18047215128673422
2025-02-16,0.1649354151165099
2025-02-17,0.15978245075025654
2025-02-18,0.15509121470388187
2025-02-19,0.16654872600739168
2025-02-20,0.18334497883680534
2025-02-21,0.15817215913972937
2025-02-22,0.16287802286558062
2025-02-23,0.156474416906633
2025-02-24,0.11051347008460866
2025-02-25,0.07518823198785007
2025-02-26,0.01886176620763358
2025-02-27,0.02546450249339749
2025-02-28,0.019990068354097446
2025-03-01,0.03784202970956407
2025-03-02,0.13103748587902153
2025-03-03,0.04130270585355866
2025-03-04,0.05192993073023189
2025-03-05,0.08796638777553056
2025-03-06,0.08256683077957838
2025-03-07,0.04008689502450835
2025-03-08,0.034694618524046206
2025-03-09,-0.0324601363937802
2025-03-10,-0.05392026778119785
2025-03-11,-0.008583606620385709
2025-03-12,0.0010937171698799375
2025-03-13,-0.030411364980649225
2025-03-14,0.004914452472835507
2025-03-15,0.006906028611853188
2025-03-16,-0.01632222196250943
2025-03-17,0.0010216038784864878
2025-03-18,-0.01589574482949807
2025-03-19,0.031465086654288044
2025-03-20,-0.00047543270537531157
2025-03-21,-0.002069243568598722
2025-03-22,-0.005955455439064394
2025-03-23,0.015973506067105347
2025-03-24,0.033057907351365046
2025-03-25,0.033244074199194174
2025-03-26,0.025561627824743027
2025-03-27,0.02890912379922206
2025-03-28,-0.005864052965495858
2025-03-29,-0.02849945409326793
2025-03-30,-0.03281440699270455
2025-03-31,-0.030747160134206197
2025-04-01,0.0013024805258634586
2025-04-02,-0.03144689692341274
2025-04-03,-0.027811934667651528
2025-04-04,-0.018621809507253673
2025-04-05,-0.02518376273799916
2025-04-06,-0.09245838890363167
2025-04-07,-0.07461249557143468
2025-04-08,-0.11487617393146721
2025-04-09,-0.035657536479229535
2025-04-10,-0.07549727878489243
2025-04-11,-0.02973573062323709
2025-04-12,-0.00801403514885557
2025-04-13,-0.029062923842204214
2025-04-14,-0.017846805673299215
2025-04-15,-0.02966127528423712
2025-04-16,-0.024848931349742642
2025-04-17,-0.016433195313638294
2025-04-18,-0.023316947297596258
2025-04-19,-0.016095799886278073
2025-04-20,-0.017281506772432564
2025-04-21,0.007980185562715292
2025-04-22,0.07485765111128195
2025-04-23,0.07600448307230856
2025-04-24,0.07665645237659824
2025-04-25,0.08542884463462741
2025-04-26,0.0836199347201525
2025-04-27,0.07327750970701352
2025-04-28,0.08554839370981071
2025-04-29,0.07437595103455763
2025-04-30,0.07480836713088657
2025-05-01,0.096619110072929
2025-05-02,0.10006325086987111
2025-05-03,0.08974103281263979
2025-05-04,0.07229958067657094
2025-05-05,0.07633987027381295
2025-05-06,0.09438436274201223
2025-05-07,0.09811812986731816
2025-05-08,0.15634075269645287
2025-05-09,0.15403851912975242
2025-05-10,0.1687992513882257
2025-05-11,0.1619228344568544
2025-05-12,0.15066488985657855
2025-05-13,0.16144516932262576
2025-05-14,0.15487574504687807
2025-05-15,0.15520833584549187
2025-05-16,0.15271046515051268
2025-05-17,0.1480246975232582
2025-05-18,0.1739718221844857
2025-05-19,0.16912974408894144
2025-05-20,0.1800807465440677
2025-05-21,0.20495065434285742
2025-05-22,0.2198732581772891
2025-05-23,0.18053416382717735
2025-05-24,0.185270897122777
2025-05-25,0.1933898234504401
2025-05-26,0.19649337313403237
2025-05-27,0.19261377907713673
2025-05-28,0.18074825906305492
2025-05-29,0.15944867810055108
2025-05-30,0.14170369327100474
2025-05-31,0.14763302225223818
2025-06-01,0.15647622907337677
2025-06-02,0.1568378320553343
2025-06-03,0.1518573862186905
2025-06-04,0.14414747192920352
2025-06-05,0.11296643962754871
2025-06-06,0.1386370803861805
2025-06-07,0.14962614323720125
2025-06-08,0.14898387469857433
2025-06-09,0.1893197540475544
2025-06-10,0.18711880189977492
2025-06-11,0.17299464429561873
2025-06-12,0.14728919024540055
2025-06-13,0.14649137425589664
2025-06-14,0.14018101980410336
2025-06-15,0.13957848194717748
2025-06-16,0.15480428536877433
2025-06-17,0.1290865901799041
2025-06-18,0.12982558177081494
2025-06-19,0.12781059420311713
2025-06-20,0.11300024391603358
2025-06-21,0.09513998883910091
2025-06-22,0.08773604649792865
2025-06-23,0.13126753711191697
2025-06-24,0.13465515477068735
2025-06-25,0.14619131305721034
2025-06-26,0.14242791143932543
2025-06-27,0.14212177102659318
2025-06-28,0.14357172461880552
2025-06-29,0.15183001687393372
2025-06-30,0.13958794965614452
2025-07-01,0.1236486299360795
2025-07-02,0.15394305863405933
2025-07-03,0.15934561966725624
2025-07-04,0.14406306551138215
2025-07-05,0.1445369199776536
2025-07-06,0.15209685707594467
2025-07-07,0.14250197542681242
2025-07-08,0.14797491332920032
2025-07-09,0.16924691559835559
2025-07-10,0.20738443858179956
2025-07-11,0.22123331615109443
2025-07-12,0.21812787175826465
2025-07-13,0.22986749914294613
2025-07-14,0.2368941403747744
2025-07-15,0.21761458531672773
2025-07-16,0.22513659124878949
2025-07-17,0.23050910752486153
2025-07-18,0.2164189741993976
2025-07-19,0.21490186174405856
2025-07-20,0.20868975631818998
2025-07-21,0.2086835125069868
2025-07-22,0.2297773954725031
2025-07-23,0.2168096187491706
2025-07-24,0.21341045947105286
2025-07-25,0.20506271261411868
2025-07-26,0.20791003314512224
2025-07-27,0.2190744999544716
2025-07-28,0.20606731126086508
2025-07-29,0.20370369531502952
2025-07-30,0.20144693015302018
2025-07-31,0.18424735562474837
2025-08-01,0.1608007747901823
2025-08-02,0.15323819012250617
2025-08-03,0.16733650290086288
2025-08-04,0.17443983531933505
2025-08-05,0.1638972706462507
2025-08-06,0.17090221325489452
2025-08-07,0.19056846415718276
2025-08-08,0.18349067512492034
2025-08-09,0.1804658650039901
2025-08-10,0.20210831172581756
2025-08-11,0.19727545937835522
2025-08-12,0.20801629203576155
2025-08-13,0.23391464379885107
2025-08-14,0.19206622752695424
2025-08-15,0.18083646849696144
2025-08-16,0.1810640578222671
2025-08-17,0.18119064626594117
2025-08-18,0.16911841825061913
2025-08-19,0.13818791643435446
2025-08-20,0.14940182658143186
2025-08-21,0.13134678526151333
2025-08-22,0.16917444815488558
2025-08-23,0.15503207965562815
2025-08-24,0.1385836690065947
2025-08-25,0.10693277369526122
2025-08-26,0.12218999698298205
2025-08-27,0.11542043676847591
2025-08-28,0.1253908590256252
2025-08-29,0.08812505069709609
2025-08-30,0.08965122024269156
2025-08-31,0.08471028770203581
2025-09-01,0.08994496297599497
2025-09-02,0.1084662619525556
2025-09-03,0.11320241451479696
2025-09-04,0.10430105394702593
2025-09-05,0.1015973137945494
2025-09-06,0.09637486945457141
2025-09-07,0.10498427218026407
2025-09-08,0.1111845478169382
2025-09-09,0.10458982835609554
2025-09-10,0.1252653582011778
2025-09-11,0.1374536910102968
2025-09-12,0.1425018332408179
2025-09-13,0.13989659929037757
2025-09-14,0.13395309276156908
2025-09-15,0.1331516254455618
2025-09-16,0.14399267311447872
2025-09-17,0.1410567095537587
2025-09-18,0.14378632877174802
2025-09-19,0.13071660397764084
2025-09-20,0.13091802983983136
2025-09-21,0.12616464459715004
2025-09-22,0.10242896230740328
2025-09-23,0.09543328281647767
2025-09-24,0.10572799998742788
2025-09-25,0.06738008784323668
2025-09-26,0.07100755092536204
2025-09-27,0.06981911015477138
2025-09-28,0.09160590669971036
2025-09-29,0.10977899767692811
2025-09-30,0.10554905784454505
2025-10-01,0.14258690328973778
2025-10-02,0.1596742237891693
2025-10-03,0.1733614479834369
2025-10-04,0.1725732710084067
2025-10-05,0.18082503393216065
2025-10-06,0.19023952105989395
2025-10-07,0.16292862033176014
2025-10-08,0.17659646873865142
2025-10-09,0.16097132244360957
2025-10-10,0.09327007718838409
2025-10-11,0.06725265810389836
2025-10-12,0.10353188972393923
2025-10-13,0.10409686411763097
2025-10-14,0.08558154829120923
2025-10-15,0.06263941032729292
2025-10-16,0.03678875813385574
2025-10-17,0.021806498068540847
2025-10-18,0.02572647830012542
2025-10-19,0.03926735953915994
2025-10-20,0.0559459221784504
2025-10-21,0.037320053810574905
2025-10-22,0.02684485443511697
2025-10-23,0.047884510107680356
2025-10-24,0.055653801575967776
2025-10-25,0.059995545933059446
2025-10-26,0.08504326437284249
2025-10-27,0.07996792210986925
2025-10-28,0.06925527078824345
2025-10-29,0.04345206145572966
2025-10-30,0.022487055655808774
2025-10-31,0.03565828602136989
2025-11-01,0.038830006875263834
2025-11-02,0.041374663956361246
2025-11-03,0.004558715543716119
2025-11-04,-0.04583928562419004
2025-11-05,-0.02172376407408194
2025-11-06,-0.04866337056235537
2025-11-07,-0.02817615032164511
2025-11-08,-0.03967867941412884
2025-11-09,-0.017860952594123347
2025-11-10,-0.005505979363963576
2025-11-11,-0.0361188269185142
2025-11-12,-0.049613549927409295
2025-11-13,-0.06679401689187614
2025-11-14,-0.12449698179291424
2025-11-15,-0.11437973149289427
2025-11-16,-0.12950871664631514
2025-11-17,-0.154697885366744
2025-11-18,-0.1454744168598392
2025-11-19,-0.1627147289949189
2025-11-20,-0.2129382078682056
2025-11-21,-0.2365060515397115
2025-11-22,-0.23926107098723115
2025-11-23,-0.21555357185167878
2025-11-24,-0.19912316454254686
2025-11-25,-0.21058899735172965
2025-11-26,-0.17745410539926887
2025-11-27,-0.16846669914854928
2025-11-28,-0.17302964069413562
2025-11-29,-0.17542286426792408
2025-11-30,-0.17876814977584488
2025-12-01,-0.22583572199125967
2025-12-02,-0.17015576461432325
2025-12-03,-0.14845880006697243
2025-12-04,-0.16433810676614868
2025-12-05,-0.1973298011708966
2025-12-06,-0.19931087556232718
2025-12-07,-0.19003959222350275
2025-12-08,-0.18409832503460422
2025-12-09,-0.16159172703189562
2025-12-10,-0.16999429009507416
2025-12-11,-0.165126835118647
2025-12-12,-0.1909352302096181
2025-12-13,-0.1926407870830218
2025-12-14,-0.21747019010473423
2025-12-15,-0.23817809042169813
2025-12-16,-0.22282266953318164
2025-12-17,-0.24301224745342154
2025-12-18,-0.2510086128240214
2025-12-19,-0.2202370937970084
2025-12-20,-0.21955313968821066
2025-12-21,-0.21755633935833174
2025-12-22,-0.2189501570094894
2025-12-23,-0.2322765816438377
2025-12-24,-0.23002737126737038
2025-12-25,-0.2352525846415805
2025-12-26,-0.2347814169097564
2025-12-27,-0.23137807397596788
2025-12-28,-0.23149954754343582
2025-12-29,-0.2392339161455741
2025-12-30,-0.22520275282423263
2025-12-31,-0.23627699155401238
2026-01-01,-0.22375020492255437
2026-01-02,-0.21041832959510032
2026-01-03,-0.20386705556170348
2026-01-04,-0.19623876392627437
2026-01-05,-0.1690604861021061
2026-01-06,-0.1738127360539803
2026-01-07,-0.2001548167425078
2026-01-08,-0.2021220127329837
2026-01-09,-0.20899118114382098
2026-01-10,-0.21119710458393293
2026-01-11,-0.2084950296478567
2026-01-12,-0.20456830294042128
2026-01-13,-0.16067034892802745
2026-01-14,-0.14336558347386585
2026-01-15,-0.1596903934456666
2026-01-16,-0.16105583509240695
2026-01-17,-0.16583060816203066
2026-01-18,-0.17551906249241078
2026-01-19,-0.19483975478787663
2026-01-20,-0.2430170091728705
2026-01-21,-0.22840626670657116
2026-01-22,-0.23139544338261686
2026-01-23,-0.23161583757542914
2026-01-24,-0.23517840824603375
2026-01-25,-0.26706135319345314
2026-01-26,-0.24611494780838505
2026-01-27,-0.23643043639183858
2026-01-28,-0.23806375331541574
2026-01-29,-0.29236866692855656
2026-01-30,-0.2990025090817028
2026-01-31,-0.3649584212217434
2026-02-01,-0.38857389402038756
2026-02-02,-0.3659781530671786
2026-02-03,-0.4058334319649326
2026-02-04,-0.4411986292679515
2026-02-05,-0.5824475265256837
2026-02-06,-0.47622204438024696
2026-02-07,-0.49792143779792397
2026-02-08,-0.47902291868264335
2026-02-09,-0.4834975288358052
2026-02-10,-0.5063881067824934
2026-02-11,-0.5319156401638256
2026-02-12,-0.5439202515981076
2026-02-13,-0.5053391209585545
2026-02-14,-0.492330828034957
2026-02-15,-0.5097052940585396
2026-02-16,-0.5084929522124053
2026-02-17,-0.5277169843289116
2026-02-18,-0.5444794348390989
2026-02-19,-0.5366795925507652
2026-02-20,-0.5216755138244054
2026-02-21,-0.5215253788665564
2026-02-22,-0.5289502122988736
2026-02-23,-0.5726616858413571
2026-02-24,-0.5818933436140679
2026-02-25,-0.5231198972608855
2026-02-26,-0.5312604862743324
2026-02-27,-0.5565395668790085
2026-02-28,-0.5404263877781652
2026-03-01,-0.5594546924817543
2026-03-02,-0.5125724463275567
2026-03-03,-0.5202157930623308
2026-03-04,-0.4606828981465565
2026-03-05,-0.4845879743194015
2026-03-06,-0.524738299439452
2026-03-07,-0.5386559861215865
2026-03-08,-0.55578591445129
2026-03-09,-0.5217423525035407
2026-03-10,-0.5025439124812898
2026-03-11,-0.4972449029866155
2026-03-12,-0.49434926159177195
2026-03-13,-0.48931828439096137
2026-03-14,-0.4869266387125144
2026-03-15,-0.46554217564840883
2026-03-16,-0.438797263407686
2026-03-17,-0.4479116926003801
2026-03-18,-0.48739859191337054
2026-03-19,-0.5063799957013071
2026-03-20,-0.49888614473059434
2026-03-21,-0.5108343046195554
2026-03-22,-0.5358380107200968
2026-03-23,-0.49729884924158085
2026-03-24,-0.4994437812227801
2026-03-25,-0.49048919273371716
2026-03-26,-0.5275190135573489
2026-03-27,-0.5651589754108421
2026-03-28,-0.5635455526469393
2026-03-29,-0.5698018978848829
2026-03-30,-0.5599337395772075
2026-03-31,-0.5372162326972134
2026-04-01,-0.5391246506186125
2026-04-02,-0.557481546264242
2026-04-03,-0.5581847680872443
2026-04-04,-0.5526319174356598
2026-04-05,-0.5292241553485173
2026-04-06,-0.5322977169420433
2026-04-07,-0.4857215030002422
2026-04-08,-0.49980229560263467
2026-04-09,-0.4904582253240104
2026-04-10,-0.47499538909697847
2026-04-11,-0.47313070972012383
